username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FrancoisFillon;2016-12-14 11:08;219;222;"Je veux bâtir un système associant en amont Sécurité sociale et organismes complémentaires, afin de mieux articuler leur intervention.";;;;"808976901595217920";https://twitter.com/FrancoisFillon/status/808976901595217920
FrancoisFillon;2016-12-14 11:07;239;275;"Non, je ne veux pas distinguer entre gros et petits risques, mais oui, je veux mieux articuler l’assurance maladie et les complémentaires.";;;;"808976691934547968";https://twitter.com/FrancoisFillon/status/808976691934547968
FrancoisFillon;2016-12-14 11:06;226;224;"Non, à aucun moment je n’ai voulu ou je ne voudrais "privatiser l’assurance maladie". #Santé";;;#Sant;"808976387667202048";https://twitter.com/FrancoisFillon/status/808976387667202048
FrancoisFillon;2016-12-14 11:05;153;174;"Mais tout cela a, semble-t-il, été oublié. Il est tellement plus simple de caricaturer et de dire n’importe quoi… #Santé";;;#Sant;"808976249989120000";https://twitter.com/FrancoisFillon/status/808976249989120000
FrancoisFillon;2016-12-14 11:05;183;196;"Je m’engage pour le renforcement de la synergie entre médecine de ville et hôpital, pour un meilleur pilotage du système de santé.";;;;"808976122109014018";https://twitter.com/FrancoisFillon/status/808976122109014018
FrancoisFillon;2016-12-14 11:03;175;187;"Je ne reviens pas sur l’ensemble de mes engagements pour moderniser notre modèle solidaire de santé et assurer sa pérennité.";;;;"808975812732981248";https://twitter.com/FrancoisFillon/status/808975812732981248
FrancoisFillon;2016-12-14 11:03;343;351;"Ai-je privatisé les retraites lorsque j’étais ministre ou Premier ministre ? Au contraire, j’ai sauvegardé nos retraites par répartition !";;;;"808975603353272320";https://twitter.com/FrancoisFillon/status/808975603353272320
FrancoisFillon;2016-12-14 11:01;208;212;"Je défends un projet fondé sur la liberté et la responsabilité afin de sauvegarder notre protection sociale. #Santé";;;#Sant;"808975153065398272";https://twitter.com/FrancoisFillon/status/808975153065398272
FrancoisFillon;2016-12-14 11:00;257;276;"Il faut dire la vérité, ne pas cacher les défis à relever, proposer des solutions et ne pas avoir peur de les mettre en œuvre. #Santé";;;#Sant;"808975010974953472";https://twitter.com/FrancoisFillon/status/808975010974953472
FrancoisFillon;2016-12-14 10:58;200;204;"Je regarde lucidement les choses et contrairement à certains, j’en parle ! #Santé";;;#Sant;"808974408802938880";https://twitter.com/FrancoisFillon/status/808974408802938880
FrancoisFillon;2016-12-14 10:58;183;184;"Ils diront que les cotisations augmentent et que les remboursements diminuent. Bref, ils diront que la médecine à deux vitesses est là.";;;;"808974321922121728";https://twitter.com/FrancoisFillon/status/808974321922121728
FrancoisFillon;2016-12-14 10:57;181;169;"Ils diront qu'ils n'ont plus les moyens d'aller chez le dentiste car les soins et les prothèses sont trop chers. #Santé";;;#Sant;"808974189335965696";https://twitter.com/FrancoisFillon/status/808974189335965696
FrancoisFillon;2016-12-14 10:57;214;236;"Demandons aux Français si le système actuel est juste : ils raconteront que leur généraliste parti en retraite n'a pas trouvé de successeur.";;;;"808974106326466561";https://twitter.com/FrancoisFillon/status/808974106326466561
FrancoisFillon;2016-12-14 10:54;182;184;"Des assurés qui, dans le maquis des complémentaires et mutuelles, savent de moins en moins à quoi ils ont droit. #Santé";;;#Sant;"808973342275317762";https://twitter.com/FrancoisFillon/status/808973342275317762
FrancoisFillon;2016-12-14 10:53;194;186;"#Santé Des déserts médicaux qui s’étendent, un manque de synergie entre libéral et système public, les 35 heures dans des services débordés.";;;#Sant;"808973161207169024";https://twitter.com/FrancoisFillon/status/808973161207169024
