username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
JLMelenchon;2017-01-04 07:57;108;141;"Il faut organiser des élections en #Syrie après avoir fait revenir tous ceux qui ont dû s'exiler. #le79inter #Franceinter";;;#Syrie #le79inter #Franceinter;"816539028359147520";https://twitter.com/JLMelenchon/status/816539028359147520
JLMelenchon;2017-01-04 07:56;100;112;"#Syrie : Je suis pour une coalition universelle contre les bandes armées sous l'égide de l' #ONU . #le79inter #Franceinter";;;#Syrie #ONU #le79inter #Franceinter;"816538828861272064";https://twitter.com/JLMelenchon/status/816538828861272064
JLMelenchon;2017-01-04 07:55;168;258;"Je ne m'intéresse qu'à la politique de la France. Et pour moi, la politique de la France, ce doit être la paix. #le79inter #Franceinter";;;#le79inter #Franceinter;"816538635415724032";https://twitter.com/JLMelenchon/status/816538635415724032
JLMelenchon;2017-01-04 07:55;170;284;"Dans les cités, des milliers de familles font en sorte que leurs enfants fassent de grandes études et y réussissent. #le79inter";;;#le79inter;"816538542482616320";https://twitter.com/JLMelenchon/status/816538542482616320
JLMelenchon;2017-01-04 07:54;129;154;"Un chauffeur #uber ne gagne pas le smic et n'a pas de protection sociale efficace. #le79inter #Franceinter";;;#uber #le79inter #Franceinter;"816538257009868801";https://twitter.com/JLMelenchon/status/816538257009868801
JLMelenchon;2017-01-04 07:53;144;175;"Je ferai tout pour mettre à bas #TAFTA et et #CETA . #le79inter #Franceinter";;;#TAFTA #CETA #le79inter #Franceinter;"816538118480429056";https://twitter.com/JLMelenchon/status/816538118480429056
JLMelenchon;2017-01-04 07:53;124;158;"Si Monsieur #Trump renonce de lui-même à #TAFTA , je saisirai l'occasion car je lutte contre depuis 1996. #le79inter #Franceinter";;;#Trump #TAFTA #le79inter #Franceinter;"816537993041289216";https://twitter.com/JLMelenchon/status/816537993041289216
JLMelenchon;2017-01-04 07:51;105;140;"Notre programme est fort de 10 ans de travail. #le79inter #Franceinter";;;#le79inter #Franceinter;"816537566174441472";https://twitter.com/JLMelenchon/status/816537566174441472
JLMelenchon;2017-01-04 07:50;139;152;"Le #PS s'est mis dans une impasse idéologique et programmatique : il se contente de suivre la Commission européenne. #le79inter #Franceinter";;;#PS #le79inter #Franceinter;"816537372120772608";https://twitter.com/JLMelenchon/status/816537372120772608
JLMelenchon;2017-01-04 07:50;111;165;"J'ai quitté le #PS parce qu'il n'était pas dans le rail que je croyais juste pour notre peuple. #le79inter #Franceinter";;;#PS #le79inter #Franceinter;"816537149260632064";https://twitter.com/JLMelenchon/status/816537149260632064
JLMelenchon;2017-01-04 07:36;44;74;"Dans quelques instants sur @franceinter pour #le79inter . pic.twitter.com/ffZI83uRn1";;@franceinter;#le79inter;"816533849136046080";https://twitter.com/JLMelenchon/status/816533849136046080
JLMelenchon;2017-01-03 16:20;258;218;"RDV demain à 07h50 sur #FranceInter . Participez sur les réseaux sociaux avec le hashtag #le79inter . Partagez ! pic.twitter.com/xyRO5Wmtle";;;#FranceInter #le79inter;"816303155486932992";https://twitter.com/JLMelenchon/status/816303155486932992
JLMelenchon;2017-01-02 19:11;685;661;"De joyeuses fêtes pour Carlos #Ghosn : 6 millions d'euros. Et pour les smicards? 9 centimes de plus par heure... https://www. youtube.com/watch?v=OVp-sw l3NuE … pic.twitter.com/IqJtJURIWD";;;#Ghosn;"815983956453625860";https://twitter.com/JLMelenchon/status/815983956453625860
JLMelenchon;2017-01-01 18:18;252;274;"La #FranceInsoumise déboule à #Tourcoing dimanche 8 janv. Inscrivez-vous à l'événement ! #Auchan #ConditionsTravail http://www. jlm2017.fr/deboule_tourco ing …";;;#FranceInsoumise #Tourcoing #Auchan #ConditionsTravail;"815608034315694080";https://twitter.com/JLMelenchon/status/815608034315694080
JLMelenchon;2017-01-01 00:00;375;603;"Bravo ! Bonne année 2017 ! Rejoignez la France Insoumise : http://www. jlm2017.fr #JLM2017 #BonneAnnee2017 #REVEILLON2017 pic.twitter.com/offg1aASYe";;;#JLM2017 #BonneAnnee2017 #REVEILLON2017;"815331743536480257";https://twitter.com/JLMelenchon/status/815331743536480257
